lng,lat
113.4,34.46
113.4,34.46
113.4,34.46
113.4,34.46
113.4,34.46
112.59,28.12
112.59,28.12
112.59,28.12
112.59,28.12
112.59,28.12
117,36.4
117,36.4
117,36.4
117,36.4
117,36.4
102.42,25.04
102.42,25.04
102.42,25.04
102.42,25.04
102.42,25.04
115.55,28.4
115.55,28.4
115.55,28.4
115.55,28.4
115.55,28.4
115.55,28.4
115.55,28.4
115.55,28.4
115.55,28.4
115.55,28.4
104.04,30.4
104.04,30.4
104.04,30.4
104.04,30.4
104.04,30.4
104.04,30.4
104.04,30.4
104.04,30.4
104.04,30.4
104.04,30.4
117.12,39.02
117.12,39.02
117.12,39.02
117.12,39.02
117.12,39.02
117.12,39.02
117.12,39.02
117.12,39.02
117.12,39.02
117.12,39.02
120.1,30.16
120.1,30.16
120.1,30.16
120.1,30.16
120.1,30.16
120.1,30.16
120.1,30.16
120.1,30.16
120.1,30.16
120.1,30.16
106.33,29.35
106.33,29.35
106.33,29.35
106.33,29.35
106.33,29.35
106.33,29.35
106.33,29.35
106.33,29.35
106.33,29.35
106.33,29.35
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
