lng,lat
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
121.29,31.14
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
116.24,39.55
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
113.14,23.08
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
114.17,30.35
