"","lng","lat"
"1",117.48,30.67
"2",117.48,30.67
"3",117.48,30.67
"4",117.48,30.67
"5",117.48,30.67
"6",117.01,25.06
"7",117.01,25.06
"8",117.01,25.06
"9",117.01,25.06
"10",117.01,25.06
"11",104.62,35.58
"12",104.62,35.58
"13",104.62,35.58
"14",104.62,35.58
"15",104.62,35.58
"16",104.92,33.4
"17",104.92,33.4
"18",104.92,33.4
"19",104.92,33.4
"20",104.92,33.4
"21",114.41,23.43
"22",114.41,23.43
"23",114.41,23.43
"24",114.41,23.43
"25",114.41,23.43
"26",113.04,22.35
"27",113.04,22.35
"28",113.04,22.35
"29",113.04,22.35
"30",113.04,22.35
"31",115.21,22.47
"32",115.21,22.47
"33",115.21,22.47
"34",115.21,22.47
"35",115.21,22.47
"36",104.5,26.35
"37",104.5,26.35
"38",104.5,26.35
"39",104.5,26.35
"40",104.5,26.35
"41",104.9,25.08
"42",104.9,25.08
"43",104.9,25.08
"44",104.9,25.08
"45",104.9,25.08
"46",117.57,40.59
"47",117.57,40.59
"48",117.57,40.59
"49",117.57,40.59
"50",117.57,40.59
"51",114.53,40.48
"52",114.53,40.48
"53",114.53,40.48
"54",114.53,40.48
"55",114.53,40.48
"56",115.01,35.44
"57",115.01,35.44
"58",115.01,35.44
"59",115.01,35.44
"60",115.01,35.44
"61",124.12,50.42
"62",124.12,50.42
"63",124.12,50.42
"64",124.12,50.42
"65",124.12,50.42
"66",130.57,45.17
"67",130.57,45.17
"68",130.57,45.17
"69",130.57,45.17
"70",130.57,45.17
"71",129.36,44.35
"72",129.36,44.35
"73",129.36,44.35
"74",129.36,44.35
"75",129.36,44.35
"76",131.11,46.38
"77",131.11,46.38
"78",131.11,46.38
"79",131.11,46.38
"80",131.11,46.38
"81",124.49,43.31
"82",124.49,43.31
"83",124.49,43.31
"84",124.49,43.31
"85",124.49,43.31
"86",124.22,43.1
"87",124.22,43.1
"88",124.22,43.1
"89",124.22,43.1
"90",124.22,43.1
"91",125.56,41.43
"92",125.56,41.43
"93",125.56,41.43
"94",125.56,41.43
"95",125.56,41.43
"96",125.19,43.54
"97",125.19,43.54
"98",125.19,43.54
"99",125.19,43.54
"100",125.19,43.54
"101",113.5,27.37
"102",113.5,27.37
"103",113.5,27.37
"104",113.5,27.37
"105",113.5,27.37
"106",117.03,28.14
"107",117.03,28.14
"108",117.03,28.14
"109",117.03,28.14
"110",117.03,28.14
"111",123.12,41.16
"112",123.12,41.16
"113",123.12,41.16
"114",123.12,41.16
"115",123.12,41.16
"116",122.13,40.39
"117",122.13,40.39
"118",122.13,40.39
"119",122.13,40.39
"120",122.13,40.39
"121",107.42,40.75
"122",107.42,40.75
"123",107.42,40.75
"124",107.42,40.75
"125",107.42,40.75
"126",122.16,43.37
"127",122.16,43.37
"128",122.16,43.37
"129",122.16,43.37
"130",122.16,43.37
"131",122.05,46.08
"132",122.05,46.08
"133",122.05,46.08
"134",122.05,46.08
"135",122.05,46.08
"136",106.28,36
"137",106.28,36
"138",106.28,36
"139",106.28,36
"140",106.28,36
"141",105.18,37.52
"142",105.18,37.52
"143",105.18,37.52
"144",105.18,37.52
"145",105.18,37.52
"146",111.31,36.05
"147",111.31,36.05
"148",111.31,36.05
"149",111.31,36.05
"150",111.31,36.05
"151",113.34,37.51
"152",113.34,37.51
"153",113.34,37.51
"154",113.34,37.51
"155",113.34,37.51
"156",113.06,36.11
"157",113.06,36.11
"158",113.06,36.11
"159",113.06,36.11
"160",113.06,36.11
"161",105.51,32.28
"162",105.51,32.28
"163",105.51,32.28
"164",105.51,32.28
"165",105.51,32.28
"166",103.83,30.05
"167",103.83,30.05
"168",103.83,30.05
"169",103.83,30.05
"170",103.83,30.05
"171",91.08,29.39
"172",91.08,29.39
"173",91.08,29.39
"174",91.08,29.39
"175",91.08,29.39
"176",86,44.18
"177",86,44.18
"178",86,44.18
"179",86,44.18
"180",86,44.18
"181",89.11,42.54
"182",89.11,42.54
"183",89.11,42.54
"184",89.11,42.54
"185",89.11,42.54
"186",100.58,22.46
"187",100.58,22.46
"188",100.58,22.46
"189",100.58,22.46
"190",100.58,22.46
"191",116.47,33.57
"192",116.47,33.57
"193",116.47,33.57
"194",116.47,33.57
"195",116.47,33.57
"196",116.47,33.57
"197",116.47,33.57
"198",116.47,33.57
"199",116.47,33.57
"200",116.47,33.57
"201",116.58,32.37
"202",116.58,32.37
"203",116.58,32.37
"204",116.58,32.37
"205",116.58,32.37
"206",116.58,32.37
"207",116.58,32.37
"208",116.58,32.37
"209",116.58,32.37
"210",116.58,32.37
"211",118.75,30.95
"212",118.75,30.95
"213",118.75,30.95
"214",118.75,30.95
"215",118.75,30.95
"216",118.75,30.95
"217",118.75,30.95
"218",118.75,30.95
"219",118.75,30.95
"220",118.75,30.95
"221",103.12,35.37
"222",103.12,35.37
"223",103.12,35.37
"224",103.12,35.37
"225",103.12,35.37
"226",103.12,35.37
"227",103.12,35.37
"228",103.12,35.37
"229",103.12,35.37
"230",103.12,35.37
"231",100.26,38.56
"232",100.26,38.56
"233",100.26,38.56
"234",100.26,38.56
"235",100.26,38.56
"236",100.26,38.56
"237",100.26,38.56
"238",100.26,38.56
"239",100.26,38.56
"240",100.26,38.56
"241",106.36,23.54
"242",106.36,23.54
"243",106.36,23.54
"244",106.36,23.54
"245",106.36,23.54
"246",106.36,23.54
"247",106.36,23.54
"248",106.36,23.54
"249",106.36,23.54
"250",106.36,23.54
"251",110.09,22.38
"252",110.09,22.38
"253",110.09,22.38
"254",110.09,22.38
"255",110.09,22.38
"256",110.09,22.38
"257",110.09,22.38
"258",110.09,22.38
"259",110.09,22.38
"260",110.09,22.38
"261",109.12,27.43
"262",109.12,27.43
"263",109.12,27.43
"264",109.12,27.43
"265",109.12,27.43
"266",109.12,27.43
"267",109.12,27.43
"268",109.12,27.43
"269",109.12,27.43
"270",109.12,27.43
"271",113.12,35.14
"272",113.12,35.14
"273",113.12,35.14
"274",113.12,35.14
"275",113.12,35.14
"276",113.12,35.14
"277",113.12,35.14
"278",113.12,35.14
"279",113.12,35.14
"280",113.12,35.14
"281",112.27,34.41
"282",112.27,34.41
"283",112.27,34.41
"284",112.27,34.41
"285",112.27,34.41
"286",112.27,34.41
"287",112.27,34.41
"288",112.27,34.41
"289",112.27,34.41
"290",112.27,34.41
"291",113.49,34.01
"292",113.49,34.01
"293",113.49,34.01
"294",113.49,34.01
"295",113.49,34.01
"296",113.49,34.01
"297",113.49,34.01
