"","lng","lat"
"1",116.38,23.4
"2",116.38,23.4
"3",116.38,23.4
"4",116.38,23.4
"5",116.38,23.4
"6",106.36,23.54
"7",106.36,23.54
"8",106.36,23.54
"9",106.36,23.54
"10",106.36,23.54
"11",108.64,19.09
"12",108.64,19.09
"13",108.64,19.09
"14",108.64,19.09
"15",108.64,19.09
"16",110.28,19.14
"17",110.28,19.14
"18",110.28,19.14
"19",110.28,19.14
"20",110.28,19.14
"21",117.57,40.59
"22",117.57,40.59
"23",117.57,40.59
"24",117.57,40.59
"25",117.57,40.59
"26",115.42,37.44
"27",115.42,37.44
"28",115.42,37.44
"29",115.42,37.44
"30",115.42,37.44
"31",111.12,34.47
"32",111.12,34.47
"33",111.12,34.47
"34",111.12,34.47
"35",111.12,34.47
"36",128.56,47.42
"37",128.56,47.42
"38",128.56,47.42
"39",128.56,47.42
"40",128.56,47.42
"41",110.67,31.75
"42",110.67,31.75
"43",110.67,31.75
"44",110.67,31.75
"45",110.67,31.75
"46",122.5,45.38
"47",122.5,45.38
"48",122.5,45.38
"49",122.5,45.38
"50",122.5,45.38
"51",129.5,42.88
"52",129.5,42.88
"53",129.5,42.88
"54",129.5,42.88
"55",129.5,42.88
"56",115.55,28.4
"57",115.55,28.4
"58",115.55,28.4
"59",115.55,28.4
"60",115.55,28.4
"61",124.22,40.08
"62",124.22,40.08
"63",124.22,40.08
"64",124.22,40.08
"65",124.22,40.08
"66",122.05,46.08
"67",122.05,46.08
"68",122.05,46.08
"69",122.05,46.08
"70",122.05,46.08
"71",111.31,36.05
"72",111.31,36.05
"73",111.31,36.05
"74",111.31,36.05
"75",111.31,36.05
"76",108.07,34.28
"77",108.07,34.28
"78",108.07,34.28
"79",108.07,34.28
"80",108.07,34.28
"81",105.51,32.28
"82",105.51,32.28
"83",105.51,32.28
"84",105.51,32.28
"85",105.51,32.28
"86",103.44,29.36
"87",103.44,29.36
"88",103.44,29.36
"89",103.44,29.36
"90",103.44,29.36
"91",101.43,26.34
"92",101.43,26.34
"93",101.43,26.34
"94",101.43,26.34
"95",101.43,26.34
"96",104.38,30.09
"97",104.38,30.09
"98",104.38,30.09
"99",104.38,30.09
"100",104.38,30.09
"101",86.15,41.77
"102",86.15,41.77
"103",86.15,41.77
"104",86.15,41.77
"105",86.15,41.77
"106",87.18,44.02
"107",87.18,44.02
"108",87.18,44.02
"109",87.18,44.02
"110",87.18,44.02
"111",104.25,23.37
"112",104.25,23.37
"113",104.25,23.37
"114",104.25,23.37
"115",104.25,23.37
"116",118.75,30.95
"117",118.75,30.95
"118",118.75,30.95
"119",118.75,30.95
"120",118.75,30.95
"121",118.75,30.95
"122",118.75,30.95
"123",118.75,30.95
"124",118.75,30.95
"125",118.75,30.95
"126",113.01,23.42
"127",113.01,23.42
"128",113.01,23.42
"129",113.01,23.42
"130",113.01,23.42
"131",113.01,23.42
"132",113.01,23.42
"133",113.01,23.42
"134",113.01,23.42
"135",113.01,23.42
"136",111.55,24.42
"137",111.55,24.42
"138",111.55,24.42
"139",111.55,24.42
"140",111.55,24.42
"141",111.55,24.42
"142",111.55,24.42
"143",111.55,24.42
"144",111.55,24.42
"145",111.55,24.42
"146",108.37,21.57
"147",108.37,21.57
"148",108.37,21.57
"149",108.37,21.57
"150",108.37,21.57
"151",108.37,21.57
"152",108.37,21.57
"153",108.37,21.57
"154",108.37,21.57
"155",108.37,21.57
"156",107.97,26.58
"157",107.97,26.58
"158",107.97,26.58
"159",107.97,26.58
"160",107.97,26.58
"161",107.97,26.58
"162",107.97,26.58
"163",107.97,26.58
"164",107.97,26.58
"165",107.97,26.58
"166",109.7,18.64
"167",109.7,18.64
"168",109.7,18.64
"169",109.7,18.64
"170",109.7,18.64
"171",109.7,18.64
"172",109.7,18.64
"173",109.7,18.64
"174",109.7,18.64
"175",109.7,18.64
"176",109.69,19.91
"177",109.69,19.91
"178",109.69,19.91
"179",109.69,19.91
"180",109.69,19.91
"181",109.69,19.91
"182",109.69,19.91
"183",109.69,19.91
"184",109.69,19.91
"185",109.69,19.91
"186",112.35,35.04
"187",112.35,35.04
"188",112.35,35.04
"189",112.35,35.04
"190",112.35,35.04
"191",112.35,35.04
"192",112.35,35.04
"193",112.35,35.04
"194",112.35,35.04
"195",112.35,35.04
"196",109.58,27.33
"197",109.58,27.33
"198",109.58,27.33
"199",109.58,27.33
"200",109.58,27.33
"201",109.58,27.33
"202",109.58,27.33
"203",109.58,27.33
"204",109.58,27.33
"205",109.58,27.33
"206",106.48,39.4
"207",106.48,39.4
"208",106.48,39.4
"209",106.48,39.4
"210",106.48,39.4
"211",106.48,39.4
"212",106.48,39.4
"213",106.48,39.4
"214",106.48,39.4
"215",106.48,39.4
"216",113.12,40.98
"217",113.12,40.98
"218",113.12,40.98
"219",113.12,40.98
"220",113.12,40.98
"221",113.12,40.98
"222",113.12,40.98
"223",113.12,40.98
"224",113.12,40.98
"225",113.12,40.98
"226",113.34,37.51
"227",113.34,37.51
"228",113.34,37.51
"229",113.34,37.51
"230",113.34,37.51
"231",113.34,37.51
"232",113.34,37.51
"233",113.34,37.51
"234",113.34,37.51
"235",113.34,37.51
"236",107.09,34.22
"237",107.09,34.22
"238",107.09,34.22
"239",107.09,34.22
"240",107.09,34.22
