"","lng","lat"
"1",117.48,30.56
"2",117.48,30.56
"3",117.48,30.56
"4",117.48,30.56
"5",117.48,30.56
"6",118.06,24.27
"7",118.06,24.27
"8",118.06,24.27
"9",118.06,24.27
"10",118.06,24.27
"11",104.62,35.58
"12",104.62,35.58
"13",104.62,35.58
"14",104.62,35.58
"15",104.62,35.58
"16",107.63,35.73
"17",107.63,35.73
"18",107.63,35.73
"19",107.63,35.73
"20",107.63,35.73
"21",113.37,24.48
"22",113.37,24.48
"23",113.37,24.48
"24",113.37,24.48
"25",113.37,24.48
"26",108.37,21.57
"27",108.37,21.57
"28",108.37,21.57
"29",108.37,21.57
"30",108.37,21.57
"31",110,19.75
"32",110,19.75
"33",110,19.75
"34",110,19.75
"35",110,19.75
"36",108.64,19.09
"37",108.64,19.09
"38",108.64,19.09
"39",108.64,19.09
"40",108.64,19.09
"41",110.28,19.14
"42",110.28,19.14
"43",110.28,19.14
"44",110.28,19.14
"45",110.28,19.14
"46",110.39,18.8
"47",110.39,18.8
"48",110.39,18.8
"49",110.39,18.8
"50",110.39,18.8
"51",130.16,47.2
"52",130.16,47.2
"53",130.16,47.2
"54",130.16,47.2
"55",130.16,47.2
"56",110.67,31.75
"57",110.67,31.75
"58",110.67,31.75
"59",110.67,31.75
"60",110.67,31.75
"61",112.2,28.36
"62",112.2,28.36
"63",112.2,28.36
"64",112.2,28.36
"65",112.2,28.36
"66",122.5,45.38
"67",122.5,45.38
"68",122.5,45.38
"69",122.5,45.38
"70",122.5,45.38
"71",124.49,43.31
"72",124.49,43.31
"73",124.49,43.31
"74",124.49,43.31
"75",124.49,43.31
"76",118.18,33.58
"77",118.18,33.58
"78",118.18,33.58
"79",118.18,33.58
"80",118.18,33.58
"81",118.58,42.17
"82",118.58,42.17
"83",118.58,42.17
"84",118.58,42.17
"85",118.58,42.17
"86",113.12,40.98
"87",113.12,40.98
"88",113.12,40.98
"89",113.12,40.98
"90",113.12,40.98
"91",115.26,35.14
"92",115.26,35.14
"93",115.26,35.14
"94",115.26,35.14
"95",115.26,35.14
"96",110.59,35.02
"97",110.59,35.02
"98",110.59,35.02
"99",110.59,35.02
"100",110.59,35.02
"101",113.06,36.11
"102",113.06,36.11
"103",113.06,36.11
"104",113.06,36.11
"105",113.06,36.11
"106",107.09,34.22
"107",107.09,34.22
"108",107.09,34.22
"109",107.09,34.22
"110",107.09,34.22
"111",109.93,33.87
"112",109.93,33.87
"113",109.93,33.87
"114",109.93,33.87
"115",109.93,33.87
"116",102.59,29.59
"117",102.59,29.59
"118",102.59,29.59
"119",102.59,29.59
"120",102.59,29.59
"121",86,44.18
"122",86,44.18
"123",86,44.18
"124",86,44.18
"125",86,44.18
"126",82.15,45.25
"127",82.15,45.25
"128",82.15,45.25
"129",82.15,45.25
"130",82.15,45.25
"131",87.18,44.02
"132",87.18,44.02
"133",87.18,44.02
"134",87.18,44.02
"135",87.18,44.02
"136",99.1,25.08
"137",99.1,25.08
"138",99.1,25.08
"139",99.1,25.08
"140",99.1,25.08
"141",100.13,25.34
"142",100.13,25.34
"143",100.13,25.34
"144",100.13,25.34
"145",100.13,25.34
"146",98.58,24.43
"147",98.58,24.43
"148",98.58,24.43
"149",98.58,24.43
"150",98.58,24.43
"151",103.4,23.37
"152",103.4,23.37
"153",103.4,23.37
"154",103.4,23.37
"155",103.4,23.37
"156",103.48,25.3
"157",103.48,25.3
"158",103.48,25.3
"159",103.48,25.3
"160",103.48,25.3
"161",102.32,24.22
"162",102.32,24.22
"163",102.32,24.22
"164",102.32,24.22
"165",102.32,24.22
"166",120.06,30.52
"167",120.06,30.52
"168",120.06,30.52
"169",120.06,30.52
"170",120.06,30.52
"171",118.75,30.95
"172",118.75,30.95
"173",118.75,30.95
"174",118.75,30.95
"175",118.75,30.95
"176",118.75,30.95
"177",118.75,30.95
"178",118.75,30.95
"179",118.75,30.95
"180",118.75,30.95
"181",119.18,26.05
"182",119.18,26.05
"183",119.18,26.05
"184",119.18,26.05
"185",119.18,26.05
"186",119.18,26.05
"187",119.18,26.05
"188",119.18,26.05
"189",119.18,26.05
"190",119.18,26.05
"191",103.51,36.04
"192",103.51,36.04
"193",103.51,36.04
"194",103.51,36.04
"195",103.51,36.04
"196",103.51,36.04
"197",103.51,36.04
"198",103.51,36.04
"199",103.51,36.04
"200",103.51,36.04
"201",109.36,23.06
"202",109.36,23.06
"203",109.36,23.06
"204",109.36,23.06
"205",109.36,23.06
"206",109.36,23.06
"207",109.36,23.06
"208",109.36,23.06
"209",109.36,23.06
"210",109.36,23.06
"211",109.7,18.64
"212",109.7,18.64
"213",109.7,18.64
"214",109.7,18.64
"215",109.7,18.64
"216",109.7,18.64
"217",109.7,18.64
"218",109.7,18.64
"219",109.7,18.64
"220",109.7,18.64
"221",109.34,19.31
"222",109.34,19.31
"223",109.34,19.31
"224",109.34,19.31
"225",109.34,19.31
"226",109.34,19.31
"227",109.34,19.31
"228",109.34,19.31
"229",109.34,19.31
"230",109.34,19.31
"231",114.28,36.36
"232",114.28,36.36
"233",114.28,36.36
"234",114.28,36.36
"235",114.28,36.36
"236",114.28,36.36
"237",114.28,36.36
"238",114.28,36.36
"239",114.28,36.36
"240",114.28,36.36
"241",114.11,35.54
"242",114.11,35.54
"243",114.11,35.54
"244",114.11,35.54
"245",114.11,35.54
"246",114.11,35.54
"247",114.11,35.54
"248",114.11,35.54
"249",114.11,35.54
"250",114.11,35.54
"251",112.35,35.04
"252",112.35,35.04
"253",112.35,35.04
"254",112.35,35.04
"255",112.35,35.04
"256",112.35,35.04
"257",112.35,35.04
"258",112.35,35.04
"259",112.35,35.04
"260",112.35,35.04
"261",114.01,32.58
"262",114.01,32.58
"263",114.01,32.58
"264",114.01,32.58
"265",114.01,32.58
"266",114.01,32.58
"267",114.01,32.58
"268",114.01,32.58
"269",114.01,32.58
"270",114.01,32.58
"271",111.37,26.13
"272",111.37,26.13
"273",111.37,26.13
"274",111.37,26.13
"275",111.37,26.13
"276",111.37,26.13
"277",111.37,26.13
"278",111.37,26.13
"279",111.37,26.13
"280",111.37,26.13
"281",120.15,33.35
"282",120.15,33.35
"283",120.15,33.35
"284",120.15,33.35
"285",120.15,33.35
"286",120.15,33.35
"287",120.15,33.35
"288",120.15,33.35
"289",120.15,33.35
"290",120.15,33.35
"291",119.27,32.11
"292",119.27,32.11
"293",119.27,32.11
"294",119.27,32.11
"295",119.27,32.11
"296",119.27,32.11
"297",119.27,32.11
"298",119.27,32.11
"299",119.27,32.11
"300",119.27,32.11
"301",107.42,40.75
"302",107.42,40.75
"303",107.42,40.75
"304",107.42,40.75
"305",107.42,40.75
"306",107.42,40.75
"307",107.42,40.75
"308",107.42,40.75
"309",107.42,40.75
"310",107.42,40.75
"311",109.8,39.62
"312",109.8,39.62
"313",109.8,39.62
"314",109.8,39.62
"315",109.8,39.62
"316",109.8,39.62
"317",109.8,39.62
"318",109.8,39.62
"319",109.8,39.62
"320",109.8,39.62
"321",117.33,34.52
"322",117.33,34.52
"323",117.33,34.52
"324",117.33,34.52
"325",117.33,34.52
"326",117.33,34.52
"327",117.33,34.52
"328",117.33,34.52
"329",117.33,34.52
"330",117.33,34.52
"331",112.26,39.19
"332",112.26,39.19
"333",112.26,39.19
"334",112.26,39.19
"335",112.26,39.19
"336",112.26,39.19
"337",112.26,39.19
"338",112.26,39.19
