"","lng","lat"
"1",117.02,30.31
"2",117.02,30.31
"3",117.02,30.31
"4",117.02,30.31
"5",117.02,30.31
"6",104.62,35.58
"7",104.62,35.58
"8",104.62,35.58
"9",104.62,35.58
"10",104.62,35.58
"11",106.4,35.32
"12",106.4,35.32
"13",106.4,35.32
"14",106.4,35.32
"15",106.4,35.32
"16",107.63,35.73
"17",107.63,35.73
"18",107.63,35.73
"19",107.63,35.73
"20",107.63,35.73
"21",113.37,24.48
"22",113.37,24.48
"23",113.37,24.48
"24",113.37,24.48
"25",113.37,24.48
"26",108.37,21.57
"27",108.37,21.57
"28",108.37,21.57
"29",108.37,21.57
"30",108.37,21.57
"31",104.5,26.35
"32",104.5,26.35
"33",104.5,26.35
"34",104.5,26.35
"35",104.5,26.35
"36",114.11,35.54
"37",114.11,35.54
"38",114.11,35.54
"39",114.11,35.54
"40",114.11,35.54
"41",115.38,34.26
"42",115.38,34.26
"43",115.38,34.26
"44",115.38,34.26
"45",115.38,34.26
"46",113.52,35.18
"47",113.52,35.18
"48",113.52,35.18
"49",113.52,35.18
"50",113.52,35.18
"51",113.49,34.01
"52",113.49,34.01
"53",113.49,34.01
"54",113.49,34.01
"55",113.49,34.01
"56",130.16,47.2
"57",130.16,47.2
"58",130.16,47.2
"59",130.16,47.2
"60",130.16,47.2
"61",112.2,28.36
"62",112.2,28.36
"63",112.2,28.36
"64",112.2,28.36
"65",112.2,28.36
"66",111.37,26.13
"67",111.37,26.13
"68",111.37,26.13
"69",111.37,26.13
"70",111.37,26.13
"71",106.11,37.59
"72",106.11,37.59
"73",106.11,37.59
"74",106.11,37.59
"75",106.11,37.59
"76",105.18,37.52
"77",105.18,37.52
"78",105.18,37.52
"79",105.18,37.52
"80",105.18,37.52
"81",115.26,35.14
"82",115.26,35.14
"83",115.26,35.14
"84",115.26,35.14
"85",115.26,35.14
"86",119.32,35.23
"87",119.32,35.23
"88",119.32,35.23
"89",119.32,35.23
"90",119.32,35.23
"91",112.43,38.24
"92",112.43,38.24
"93",112.43,38.24
"94",112.43,38.24
"95",112.43,38.24
"96",110.59,35.02
"97",110.59,35.02
"98",110.59,35.02
"99",110.59,35.02
"100",110.59,35.02
"101",113.06,36.11
"102",113.06,36.11
"103",113.06,36.11
"104",113.06,36.11
"105",113.06,36.11
"106",107.09,34.22
"107",107.09,34.22
"108",107.09,34.22
"109",107.09,34.22
"110",107.09,34.22
"111",109.93,33.87
"112",109.93,33.87
"113",109.93,33.87
"114",109.93,33.87
"115",109.93,33.87
"116",108.43,34.2
"117",108.43,34.2
"118",108.43,34.2
"119",108.43,34.2
"120",108.43,34.2
"121",103.83,30.05
"122",103.83,30.05
"123",103.83,30.05
"124",103.83,30.05
"125",103.83,30.05
"126",102.59,29.59
"127",102.59,29.59
"128",102.59,29.59
"129",102.59,29.59
"130",102.59,29.59
"131",120.06,30.52
"132",120.06,30.52
"133",120.06,30.52
"134",120.06,30.52
"135",120.06,30.52
"136",117.48,30.67
"137",117.48,30.67
"138",117.48,30.67
"139",117.48,30.67
"140",117.48,30.67
"141",117.48,30.67
"142",117.48,30.67
"143",117.48,30.67
"144",117.48,30.67
"145",117.48,30.67
"146",118.18,32.18
"147",118.18,32.18
"148",118.18,32.18
"149",118.18,32.18
"150",118.18,32.18
"151",118.18,32.18
"152",118.18,32.18
"153",118.18,32.18
"154",118.18,32.18
"155",118.18,32.18
"156",118.18,29.43
"157",118.18,29.43
"158",118.18,29.43
"159",118.18,29.43
"160",118.18,29.43
"161",118.18,29.43
"162",118.18,29.43
"163",118.18,29.43
"164",118.18,29.43
"165",118.18,29.43
"166",118.75,30.95
"167",118.75,30.95
"168",118.75,30.95
"169",118.75,30.95
"170",118.75,30.95
"171",118.75,30.95
"172",118.75,30.95
"173",118.75,30.95
"174",118.75,30.95
"175",118.75,30.95
"176",103.51,36.04
"177",103.51,36.04
"178",103.51,36.04
"179",103.51,36.04
"180",103.51,36.04
"181",103.51,36.04
"182",103.51,36.04
"183",103.51,36.04
"184",103.51,36.04
"185",103.51,36.04
"186",114.22,23.05
"187",114.22,23.05
"188",114.22,23.05
"189",114.22,23.05
"190",114.22,23.05
"191",114.22,23.05
"192",114.22,23.05
"193",114.22,23.05
"194",114.22,23.05
"195",114.22,23.05
"196",116.21,22.32
"197",116.21,22.32
"198",116.21,22.32
"199",116.21,22.32
"200",116.21,22.32
"201",116.21,22.32
"202",116.21,22.32
"203",116.21,22.32
"204",116.21,22.32
"205",116.21,22.32
"206",107.52,26.27
"207",107.52,26.27
"208",107.52,26.27
"209",107.52,26.27
"210",107.52,26.27
"211",107.52,26.27
"212",107.52,26.27
"213",107.52,26.27
"214",107.52,26.27
"215",107.52,26.27
"216",112.35,35.04
"217",112.35,35.04
"218",112.35,35.04
"219",112.35,35.04
"220",112.35,35.04
"221",112.35,35.04
"222",112.35,35.04
"223",112.35,35.04
"224",112.35,35.04
"225",112.35,35.04
"226",114.02,33.33
"227",114.02,33.33
"228",114.02,33.33
"229",114.02,33.33
"230",114.02,33.33
"231",114.02,33.33
"232",114.02,33.33
"233",114.02,33.33
"234",114.02,33.33
"235",114.02,33.33
"236",115.01,35.44
"237",115.01,35.44
"238",115.01,35.44
"239",115.01,35.44
"240",115.01,35.44
"241",115.01,35.44
"242",115.01,35.44
"243",115.01,35.44
"244",115.01,35.44
"245",115.01,35.44
"246",112.37,26.53
"247",112.37,26.53
"248",112.37,26.53
"249",112.37,26.53
"250",112.37,26.53
"251",112.37,26.53
"252",112.37,26.53
"253",112.37,26.53
"254",112.37,26.53
"255",112.37,26.53
"256",111.28,27.14
"257",111.28,27.14
"258",111.28,27.14
"259",111.28,27.14
"260",111.28,27.14
"261",111.28,27.14
"262",111.28,27.14
"263",111.28,27.14
"264",111.28,27.14
"265",111.28,27.14
"266",112.53,27.52
"267",112.53,27.52
"268",112.53,27.52
"269",112.53,27.52
"270",112.53,27.52
"271",112.53,27.52
"272",112.53,27.52
"273",112.53,27.52
"274",112.53,27.52
"275",112.53,27.52
"276",117.13,29.17
"277",117.13,29.17
"278",117.13,29.17
"279",117.13,29.17
"280",117.13,29.17
"281",117.13,29.17
"282",117.13,29.17
"283",117.13,29.17
"284",117.13,29.17
"285",117.13,29.17
"286",114.23,27.47
"287",114.23,27.47
"288",114.23,27.47
"289",114.23,27.47
"290",114.23,27.47
"291",114.23,27.47
"292",114.23,27.47
"293",114.23,27.47
"294",114.23,27.47
"295",114.23,27.47
"296",118.02,37.22
"297",118.02,37.22
"298",118.02,37.22
"299",118.02,37.22
"300",118.02,37.22
"301",118.02,37.22
"302",118.02,37.22
"303",118.02,37.22
"304",118.02,37.22
"305",118.02,37.22
"306",118.2,35.03
"307",118.2,35.03
"308",118.2,35.03
"309",118.2,35.03
"310",118.2,35.03
"311",118.2,35.03
"312",118.2,35.03
"313",118.2,35.03
"314",118.2,35.03
"315",118.2,35.03
"316",120.18,36.03
"317",120.18,36.03
"318",120.18,36.03
"319",120.18,36.03
"320",120.18,36.03
"321",120.18,36.03
"322",120.18,36.03
"323",120.18,36.03
"324",120.18,36.03
"325",120.18,36.03
"326",117.33,34.52
"327",117.33,34.52
"328",117.33,34.52
"329",117.33,34.52
"330",117.33,34.52
"331",117.33,34.52
"332",117.33,34.52
"333",117.33,34.52
"334",117.33,34.52
"335",117.33,34.52
"336",112.51,35.3
"337",112.51,35.3
"338",112.51,35.3
"339",112.51,35.3
"340",112.51,35.3
"341",112.51,35.3
"342",112.51,35.3
"343",112.51,35.3
"344",112.51,35.3
"345",112.51,35.3
"346",109.07,35.06
"347",109.07,35.06
"348",109.07,35.06
"349",109.07,35.06
"350",109.07,35.06
"351",109.07,35.06
"352",109.07,35.06
"353",109.07,35.06
"354",109.07,35.06
"355",109.07,35.06
"356",105.33,30.31
"357",105.33,30.31
"358",105.33,30.31
"359",105.33,30.31
"360",105.33,30.31
"361",105.33,30.31
"362",105.33,30.31
"363",105.33,30.31
"364",105.33,30.31
"365",105.33,30.31
"366",104.34,28.47
"367",104.34,28.47
"368",104.34,28.47
"369",104.34,28.47
"370",104.34,28.47
"371",104.34,28.47
"372",104.34,28.47
"373",104.34,28.47
"374",104.34,28.47
"375",104.34,28.47
"376",104.38,30.09
"377",104.38,30.09
"378",104.38,30.09
"379",104.38,30.09
"380",104.38,30.09
"381",104.38,30.09
"382",104.38,30.09
"383",104.38,30.09
"384",104.38,30.09
"385",104.38,30.09
"386",118.52,28.58
"387",118.52,28.58
"388",118.52,28.58
"389",118.52,28.58
"390",118.52,28.58
"391",118.52,28.58
"392",118.52,28.58
"393",118.52,28.58
"394",118.52,28.58
"395",118.52,28.58
"396",122.06,30.01
"397",122.06,30.01
