"","lng","lat"
"1",117.17,31.52
"2",117.17,31.52
"3",117.17,31.52
"4",117.17,31.52
"5",117.17,31.52
"6",119.18,26.05
"7",119.18,26.05
"8",119.18,26.05
"9",119.18,26.05
"10",119.18,26.05
"11",106.42,26.35
"12",106.42,26.35
"13",106.42,26.35
"14",106.42,26.35
"15",106.42,26.35
"16",114.3,38.02
"17",114.3,38.02
"18",114.3,38.02
"19",114.3,38.02
"20",114.3,38.02
"21",126.36,45.44
"22",126.36,45.44
"23",126.36,45.44
"24",126.36,45.44
"25",126.36,45.44
"26",112.12,31.02
"27",112.12,31.02
"28",112.12,31.02
"29",112.12,31.02
"30",112.12,31.02
"31",125.19,43.54
"32",125.19,43.54
"33",125.19,43.54
"34",125.19,43.54
"35",125.19,43.54
"36",118.46,32.03
"37",118.46,32.03
"38",118.46,32.03
"39",118.46,32.03
"40",118.46,32.03
"41",106.16,38.27
"42",106.16,38.27
"43",106.16,38.27
"44",106.16,38.27
"45",106.16,38.27
"46",112.33,37.54
"47",112.33,37.54
"48",112.33,37.54
"49",112.33,37.54
"50",112.33,37.54
"51",102.42,25.04
"52",102.42,25.04
"53",102.42,25.04
"54",102.42,25.04
"55",102.42,25.04
"56",123.25,41.48
"57",123.25,41.48
"58",123.25,41.48
"59",123.25,41.48
"60",123.25,41.48
"61",123.25,41.48
"62",123.25,41.48
"63",123.25,41.48
"64",123.25,41.48
"65",123.25,41.48
"66",115.55,28.4
"67",115.55,28.4
"68",115.55,28.4
"69",115.55,28.4
"70",115.55,28.4
"71",115.55,28.4
"72",115.55,28.4
"73",115.55,28.4
"74",115.55,28.4
"75",115.55,28.4
"76",110.2,20.02
"77",110.2,20.02
"78",110.2,20.02
"79",110.2,20.02
"80",110.2,20.02
"81",110.2,20.02
"82",110.2,20.02
"83",110.2,20.02
"84",110.2,20.02
"85",110.2,20.02
"86",112.59,28.12
"87",112.59,28.12
"88",112.59,28.12
"89",112.59,28.12
"90",112.59,28.12
"91",112.59,28.12
"92",112.59,28.12
"93",112.59,28.12
"94",112.59,28.12
"95",112.59,28.12
"96",117.12,39.02
"97",117.12,39.02
"98",117.12,39.02
"99",117.12,39.02
"100",117.12,39.02
"101",117.12,39.02
"102",117.12,39.02
"103",117.12,39.02
"104",117.12,39.02
"105",117.12,39.02
"106",108.19,22.48
"107",108.19,22.48
"108",108.19,22.48
"109",108.19,22.48
"110",108.19,22.48
"111",108.19,22.48
"112",108.19,22.48
"113",108.19,22.48
"114",108.19,22.48
"115",108.19,22.48
"116",113.4,34.46
"117",113.4,34.46
"118",113.4,34.46
"119",113.4,34.46
"120",113.4,34.46
"121",113.4,34.46
"122",113.4,34.46
"123",113.4,34.46
"124",113.4,34.46
"125",113.4,34.46
"126",104.04,30.4
"127",104.04,30.4
"128",104.04,30.4
"129",104.04,30.4
"130",104.04,30.4
"131",104.04,30.4
"132",104.04,30.4
"133",104.04,30.4
"134",104.04,30.4
"135",104.04,30.4
"136",112.23,30.33
"137",112.23,30.33
"138",112.23,30.33
"139",112.23,30.33
"140",112.23,30.33
"141",112.23,30.33
"142",112.23,30.33
"143",112.23,30.33
"144",112.23,30.33
"145",112.23,30.33
"146",117,36.4
"147",117,36.4
"148",117,36.4
"149",117,36.4
"150",117,36.4
"151",117,36.4
"152",117,36.4
"153",117,36.4
"154",117,36.4
"155",117,36.4
"156",106.33,29.35
"157",106.33,29.35
"158",106.33,29.35
"159",106.33,29.35
"160",106.33,29.35
"161",106.33,29.35
"162",106.33,29.35
"163",106.33,29.35
"164",106.33,29.35
"165",106.33,29.35
"166",116.24,39.55
"167",116.24,39.55
"168",116.24,39.55
"169",116.24,39.55
"170",116.24,39.55
"171",116.24,39.55
"172",116.24,39.55
"173",116.24,39.55
"174",116.24,39.55
"175",116.24,39.55
"176",116.24,39.55
"177",116.24,39.55
"178",116.24,39.55
"179",116.24,39.55
"180",116.24,39.55
"181",121.29,31.14
"182",121.29,31.14
"183",121.29,31.14
"184",121.29,31.14
"185",121.29,31.14
"186",121.29,31.14
"187",121.29,31.14
"188",121.29,31.14
"189",121.29,31.14
"190",121.29,31.14
"191",121.29,31.14
"192",121.29,31.14
"193",121.29,31.14
"194",121.29,31.14
"195",121.29,31.14
"196",120.1,30.16
"197",120.1,30.16
"198",120.1,30.16
"199",120.1,30.16
"200",120.1,30.16
"201",120.1,30.16
"202",120.1,30.16
"203",120.1,30.16
"204",120.1,30.16
"205",120.1,30.16
"206",120.1,30.16
"207",120.1,30.16
"208",120.1,30.16
"209",120.1,30.16
"210",120.1,30.16
"211",120.1,30.16
"212",120.1,30.16
"213",120.1,30.16
"214",120.1,30.16
"215",120.1,30.16
"216",120.1,30.16
"217",120.1,30.16
"218",120.1,30.16
"219",120.1,30.16
"220",120.1,30.16
"221",120.1,30.16
"222",113.14,23.08
"223",113.14,23.08
"224",113.14,23.08
"225",113.14,23.08
"226",113.14,23.08
"227",113.14,23.08
"228",113.14,23.08
"229",113.14,23.08
"230",113.14,23.08
"231",113.14,23.08
"232",113.14,23.08
"233",113.14,23.08
"234",113.14,23.08
"235",113.14,23.08
"236",113.14,23.08
"237",113.14,23.08
"238",113.14,23.08
"239",113.14,23.08
"240",113.14,23.08
"241",113.14,23.08
"242",113.14,23.08
"243",113.14,23.08
"244",113.14,23.08
"245",113.14,23.08
"246",113.14,23.08
"247",113.14,23.08
"248",113.14,23.08
"249",113.14,23.08
"250",113.14,23.08
"251",113.14,23.08
"252",113.14,23.08
"253",113.14,23.08
"254",114.17,30.35
"255",114.17,30.35
"256",114.17,30.35
"257",114.17,30.35
"258",114.17,30.35
"259",114.17,30.35
"260",114.17,30.35
"261",114.17,30.35
"262",114.17,30.35
"263",114.17,30.35
"264",114.17,30.35
"265",114.17,30.35
"266",114.17,30.35
"267",114.17,30.35
"268",114.17,30.35
