"","lng","lat"
"1",117.01,25.06
"2",117.01,25.06
"3",117.01,25.06
"4",117.01,25.06
"5",117.01,25.06
"6",102.92,34.98
"7",102.92,34.98
"8",102.92,34.98
"9",102.92,34.98
"10",102.92,34.98
"11",102.1,38.28
"12",102.1,38.28
"13",102.1,38.28
"14",102.1,38.28
"15",102.1,38.28
"16",106.4,35.32
"17",106.4,35.32
"18",106.4,35.32
"19",106.4,35.32
"20",106.4,35.32
"21",114.41,23.43
"22",114.41,23.43
"23",114.41,23.43
"24",114.41,23.43
"25",114.41,23.43
"26",111.55,24.42
"27",111.55,24.42
"28",111.55,24.42
"29",111.55,24.42
"30",111.55,24.42
"31",108.37,21.57
"32",108.37,21.57
"33",108.37,21.57
"34",108.37,21.57
"35",108.37,21.57
"36",109.03,19.25
"37",109.03,19.25
"38",109.03,19.25
"39",109.03,19.25
"40",109.03,19.25
"41",110,19.75
"42",110,19.75
"43",110,19.75
"44",110,19.75
"45",110,19.75
"46",110.31,19.68
"47",110.31,19.68
"48",110.31,19.68
"49",110.31,19.68
"50",110.31,19.68
"51",108.64,19.09
"52",108.64,19.09
"53",108.64,19.09
"54",108.64,19.09
"55",108.64,19.09
"56",109.17,18.73
"57",109.17,18.73
"58",109.17,18.73
"59",109.17,18.73
"60",109.17,18.73
"61",109.83,19.05
"62",109.83,19.05
"63",109.83,19.05
"64",109.83,19.05
"65",109.83,19.05
"66",119.35,39.55
"67",119.35,39.55
"68",119.35,39.55
"69",119.35,39.55
"70",119.35,39.55
"71",114,35
"72",114,35
"73",114,35
"74",114,35
"75",114,35
"76",130.16,47.2
"77",130.16,47.2
"78",130.16,47.2
"79",130.16,47.2
"80",130.16,47.2
"81",124.49,43.31
"82",124.49,43.31
"83",124.49,43.31
"84",124.49,43.31
"85",124.49,43.31
"86",124.22,43.1
"87",124.22,43.1
"88",124.22,43.1
"89",124.22,43.1
"90",124.22,43.1
"91",125.56,41.43
"92",125.56,41.43
"93",125.56,41.43
"94",125.56,41.43
"95",125.56,41.43
"96",123,41.07
"97",123,41.07
"98",123,41.07
"99",123,41.07
"100",123,41.07
"101",123.12,41.16
"102",123.12,41.16
"103",123.12,41.16
"104",123.12,41.16
"105",123.12,41.16
"106",122.13,40.39
"107",122.13,40.39
"108",122.13,40.39
"109",122.13,40.39
"110",122.13,40.39
"111",119.77,49.22
"112",119.77,49.22
"113",119.77,49.22
"114",119.77,49.22
"115",119.77,49.22
"116",122.16,43.37
"117",122.16,43.37
"118",122.16,43.37
"119",122.16,43.37
