"","lng","lat"
"1",104.62,35.58
"2",104.62,35.58
"3",104.62,35.58
"4",104.62,35.58
"5",104.62,35.58
"6",107.63,35.73
"7",107.63,35.73
"8",107.63,35.73
"9",107.63,35.73
"10",107.63,35.73
"11",116.38,23.4
"12",116.38,23.4
"13",116.38,23.4
"14",116.38,23.4
"15",116.38,23.4
"16",106.36,23.54
"17",106.36,23.54
"18",106.36,23.54
"19",106.36,23.54
"20",106.36,23.54
"21",108.64,19.09
"22",108.64,19.09
"23",108.64,19.09
"24",108.64,19.09
"25",108.64,19.09
"26",110.28,19.14
"27",110.28,19.14
"28",110.28,19.14
"29",110.28,19.14
"30",110.28,19.14
"31",117.57,40.59
"32",117.57,40.59
"33",117.57,40.59
"34",117.57,40.59
"35",117.57,40.59
"36",111.12,34.47
"37",111.12,34.47
"38",111.12,34.47
"39",111.12,34.47
"40",111.12,34.47
"41",130.22,46.47
"42",130.22,46.47
"43",130.22,46.47
"44",130.22,46.47
"45",130.22,46.47
"46",128.56,47.42
"47",128.56,47.42
"48",128.56,47.42
"49",128.56,47.42
"50",128.56,47.42
"51",122.5,45.38
"52",122.5,45.38
"53",122.5,45.38
"54",122.5,45.38
"55",122.5,45.38
"56",126.33,43.52
"57",126.33,43.52
"58",126.33,43.52
"59",126.33,43.52
"60",126.33,43.52
"61",129.5,42.88
"62",129.5,42.88
"63",129.5,42.88
"64",129.5,42.88
"65",129.5,42.88
"66",115.55,28.4
"67",115.55,28.4
"68",115.55,28.4
"69",115.55,28.4
"70",115.55,28.4
"71",122.05,46.08
"72",122.05,46.08
"73",122.05,46.08
"74",122.05,46.08
"75",122.05,46.08
"76",111.31,36.05
"77",111.31,36.05
"78",111.31,36.05
"79",111.31,36.05
"80",111.31,36.05
"81",108.07,34.28
"82",108.07,34.28
"83",108.07,34.28
"84",108.07,34.28
"85",108.07,34.28
"86",105.51,32.28
"87",105.51,32.28
"88",105.51,32.28
"89",105.51,32.28
"90",105.51,32.28
"91",103.44,29.36
"92",103.44,29.36
"93",103.44,29.36
"94",103.44,29.36
"95",103.44,29.36
"96",104.38,30.09
"97",104.38,30.09
"98",104.38,30.09
"99",104.38,30.09
"100",104.38,30.09
"101",86.15,41.77
"102",86.15,41.77
"103",86.15,41.77
"104",86.15,41.77
"105",86.15,41.77
"106",104.25,23.37
"107",104.25,23.37
"108",104.25,23.37
"109",104.25,23.37
"110",104.25,23.37
"111",118.75,30.95
"112",118.75,30.95
"113",118.75,30.95
"114",118.75,30.95
"115",118.75,30.95
"116",118.75,30.95
