"","lng","lat"
"1",117.48,30.67
"2",117.48,30.67
"3",117.48,30.67
"4",117.48,30.67
"5",117.48,30.67
"6",116.47,33.57
"7",116.47,33.57
"8",116.47,33.57
"9",116.47,33.57
"10",116.47,33.57
"11",118.18,29.43
"12",118.18,29.43
"13",118.18,29.43
"14",118.18,29.43
"15",118.18,29.43
"16",118.75,30.95
"17",118.75,30.95
"18",118.75,30.95
"19",118.75,30.95
"20",118.75,30.95
"21",104.62,35.58
"22",104.62,35.58
"23",104.62,35.58
"24",104.62,35.58
"25",104.62,35.58
"26",104.92,33.4
"27",104.92,33.4
"28",104.92,33.4
"29",104.92,33.4
"30",104.92,33.4
"31",100.26,38.56
"32",100.26,38.56
"33",100.26,38.56
"34",100.26,38.56
"35",100.26,38.56
"36",115.21,22.47
"37",115.21,22.47
"38",115.21,22.47
"39",115.21,22.47
"40",115.21,22.47
"41",106.42,26.35
"42",106.42,26.35
"43",106.42,26.35
"44",106.42,26.35
"45",106.42,26.35
"46",104.5,26.35
"47",104.5,26.35
"48",104.5,26.35
"49",104.5,26.35
"50",104.5,26.35
"51",104.9,25.08
"52",104.9,25.08
"53",104.9,25.08
"54",104.9,25.08
"55",104.9,25.08
"56",116.52,38.18
"57",116.52,38.18
"58",116.52,38.18
"59",116.52,38.18
"60",116.52,38.18
"61",117.57,40.59
"62",117.57,40.59
"63",117.57,40.59
"64",117.57,40.59
"65",117.57,40.59
"66",114.3,37.04
"67",114.3,37.04
"68",114.3,37.04
"69",114.3,37.04
"70",114.3,37.04
"71",114.21,34.47
"72",114.21,34.47
"73",114.21,34.47
"74",114.21,34.47
"75",114.21,34.47
"76",113.49,34.01
"77",113.49,34.01
"78",113.49,34.01
"79",113.49,34.01
"80",113.49,34.01
"81",130.22,46.47
"82",130.22,46.47
"83",130.22,46.47
"84",130.22,46.47
"85",130.22,46.47
"86",129.36,44.35
"87",129.36,44.35
"88",129.36,44.35
"89",129.36,44.35
"90",129.36,44.35
"91",130.49,45.48
"92",130.49,45.48
"93",130.49,45.48
"94",130.49,45.48
"95",130.49,45.48
"96",123.57,47.2
"97",123.57,47.2
"98",123.57,47.2
"99",123.57,47.2
"100",123.57,47.2
"101",131.11,46.38
"102",131.11,46.38
"103",131.11,46.38
"104",131.11,46.38
"105",131.11,46.38
"106",110.67,31.75
"107",110.67,31.75
"108",110.67,31.75
"109",110.67,31.75
"110",110.67,31.75
"111",124.22,43.1
"112",124.22,43.1
"113",124.22,43.1
"114",124.22,43.1
"115",124.22,43.1
"116",125.19,43.54
"117",125.19,43.54
"118",125.19,43.54
"119",125.19,43.54
"120",125.19,43.54
"121",118.18,33.58
"122",118.18,33.58
"123",118.18,33.58
"124",118.18,33.58
"125",118.18,33.58
"126",120.15,33.35
"127",120.15,33.35
"128",120.15,33.35
"129",120.15,33.35
"130",120.15,33.35
"131",122.13,40.39
"132",122.13,40.39
"133",122.13,40.39
"134",122.13,40.39
"135",122.13,40.39
"136",118.58,42.17
"137",118.58,42.17
"138",118.58,42.17
"139",118.58,42.17
"140",118.58,42.17
"141",117.23,49.35
"142",117.23,49.35
"143",117.23,49.35
"144",117.23,49.35
"145",117.23,49.35
"146",122.16,43.37
"147",122.16,43.37
"148",122.16,43.37
"149",122.16,43.37
"150",122.16,43.37
"151",122.05,46.08
"152",122.05,46.08
"153",122.05,46.08
"154",122.05,46.08
"155",122.05,46.08
"156",106.28,36
"157",106.28,36
"158",106.28,36
"159",106.28,36
"160",106.28,36
"161",105.18,37.52
"162",105.18,37.52
"163",105.18,37.52
"164",105.18,37.52
"165",105.18,37.52
"166",115.57,36.26
"167",115.57,36.26
"168",115.57,36.26
"169",115.57,36.26
"170",115.57,36.26
"171",113.17,40.06
"172",113.17,40.06
"173",113.17,40.06
"174",113.17,40.06
"175",113.17,40.06
"176",111.31,36.05
"177",111.31,36.05
"178",111.31,36.05
"179",111.31,36.05
"180",111.31,36.05
"181",111.13,37.52
"182",111.13,37.52
"183",111.13,37.52
"184",111.13,37.52
"185",111.13,37.52
"186",113.34,37.51
"187",113.34,37.51
"188",113.34,37.51
"189",113.34,37.51
"190",113.34,37.51
"191",113.06,36.11
"192",113.06,36.11
"193",113.06,36.11
"194",113.06,36.11
"195",113.06,36.11
"196",109.93,33.87
"197",109.93,33.87
"198",109.93,33.87
"199",109.93,33.87
"200",109.93,33.87
"201",109.3,34.3
"202",109.3,34.3
"203",109.3,34.3
"204",109.3,34.3
"205",109.3,34.3
"206",104.22,31.09
"207",104.22,31.09
"208",104.22,31.09
"209",104.22,31.09
"210",104.22,31.09
"211",103.44,29.36
"212",103.44,29.36
"213",103.44,29.36
"214",103.44,29.36
"215",103.44,29.36
"216",102.27,27.9
"217",102.27,27.9
"218",102.27,27.9
"219",102.27,27.9
"220",102.27,27.9
"221",103.83,30.05
"222",103.83,30.05
"223",103.83,30.05
"224",103.83,30.05
"225",103.83,30.05
"226",105.02,29.36
"227",105.02,29.36
"228",105.02,29.36
"229",105.02,29.36
"230",105.02,29.36
"231",102.59,29.59
"232",102.59,29.59
"233",102.59,29.59
"234",102.59,29.59
"235",102.59,29.59
"236",104.34,28.47
"237",104.34,28.47
"238",104.34,28.47
"239",104.34,28.47
"240",104.34,28.47
"241",81.32,43.92
"242",81.32,43.92
"243",81.32,43.92
"244",81.32,43.92
"245",81.32,43.92
"246",100.8,22.02
"247",100.8,22.02
"248",100.8,22.02
"249",100.8,22.02
"250",100.8,22.02
"251",102.32,24.22
"252",102.32,24.22
"253",102.32,24.22
"254",102.32,24.22
"255",102.32,24.22
"256",103.42,27.2
"257",103.42,27.2
"258",103.42,27.2
"259",103.42,27.2
"260",103.42,27.2
"261",118.18,32.18
"262",118.18,32.18
"263",118.18,32.18
"264",118.18,32.18
"265",118.18,32.18
"266",118.18,32.18
"267",118.18,32.18
"268",118.18,32.18
"269",118.18,32.18
"270",118.18,32.18
"271",116.58,32.37
"272",116.58,32.37
"273",116.58,32.37
"274",116.58,32.37
"275",116.58,32.37
"276",116.58,32.37
"277",116.58,32.37
"278",116.58,32.37
"279",116.58,32.37
"280",116.58,32.37
"281",118.1,26.38
"282",118.1,26.38
"283",118.1,26.38
"284",118.1,26.38
"285",118.1,26.38
"286",118.1,26.38
"287",118.1,26.38
"288",118.1,26.38
"289",118.1,26.38
"290",118.1,26.38
"291",103.12,35.37
"292",103.12,35.37
"293",103.12,35.37
"294",103.12,35.37
"295",103.12,35.37
"296",103.12,35.37
