"","lng","lat"
"1",110.47,32.4
"2",110.47,32.4
"3",110.47,32.4
"4",110.47,32.4
"5",110.47,32.4
"6",111.17,30.42
"7",111.17,30.42
"8",111.17,30.42
"9",111.17,30.42
"10",111.17,30.42
"11",111.41,40.48
"12",111.41,40.48
"13",111.41,40.48
"14",111.41,40.48
"15",111.41,40.48
"16",112.33,37.54
"17",112.33,37.54
"18",112.33,37.54
"19",112.33,37.54
"20",112.33,37.54
"21",103.51,36.04
"22",103.51,36.04
"23",103.51,36.04
"24",103.51,36.04
"25",103.51,36.04
"26",103.51,36.04
"27",103.51,36.04
"28",103.51,36.04
"29",103.51,36.04
"30",103.51,36.04
"31",113.27,30.22
"32",113.27,30.22
"33",113.27,30.22
"34",113.27,30.22
"35",113.27,30.22
"36",113.27,30.22
"37",113.27,30.22
"38",113.27,30.22
"39",113.27,30.22
"40",113.27,30.22
"41",106.16,38.27
"42",106.16,38.27
"43",106.16,38.27
"44",106.16,38.27
"45",106.16,38.27
"46",106.16,38.27
"47",106.16,38.27
"48",106.16,38.27
"49",106.16,38.27
"50",106.16,38.27
"51",87.36,43.45
"52",87.36,43.45
"53",87.36,43.45
"54",87.36,43.45
"55",87.36,43.45
"56",87.36,43.45
"57",87.36,43.45
"58",87.36,43.45
"59",87.36,43.45
"60",87.36,43.45
"61",102.42,25.04
"62",102.42,25.04
"63",102.42,25.04
"64",102.42,25.04
"65",102.42,25.04
"66",102.42,25.04
"67",102.42,25.04
"68",102.42,25.04
"69",102.42,25.04
"70",102.42,25.04
"71",106.42,26.35
"72",106.42,26.35
"73",106.42,26.35
"74",106.42,26.35
"75",106.42,26.35
"76",106.42,26.35
"77",106.42,26.35
"78",106.42,26.35
"79",106.42,26.35
"80",106.42,26.35
"81",126.36,45.44
"82",126.36,45.44
"83",126.36,45.44
"84",126.36,45.44
"85",126.36,45.44
"86",126.36,45.44
"87",126.36,45.44
"88",126.36,45.44
"89",126.36,45.44
"90",126.36,45.44
"91",125.19,43.54
"92",125.19,43.54
"93",125.19,43.54
"94",125.19,43.54
"95",125.19,43.54
"96",125.19,43.54
"97",125.19,43.54
"98",125.19,43.54
"99",125.19,43.54
"100",125.19,43.54
"101",108.57,34.17
"102",108.57,34.17
"103",108.57,34.17
"104",108.57,34.17
"105",108.57,34.17
"106",108.57,34.17
"107",108.57,34.17
"108",108.57,34.17
"109",108.57,34.17
"110",108.57,34.17
"111",123.25,41.48
"112",123.25,41.48
"113",123.25,41.48
"114",123.25,41.48
"115",123.25,41.48
"116",123.25,41.48
"117",123.25,41.48
"118",123.25,41.48
"119",123.25,41.48
"120",123.25,41.48
"121",119.18,26.05
"122",119.18,26.05
"123",119.18,26.05
"124",119.18,26.05
"125",119.18,26.05
"126",119.18,26.05
"127",119.18,26.05
"128",119.18,26.05
"129",119.18,26.05
"130",119.18,26.05
"131",117.12,39.02
"132",117.12,39.02
"133",117.12,39.02
"134",117.12,39.02
"135",117.12,39.02
"136",117.12,39.02
"137",117.12,39.02
"138",117.12,39.02
"139",117.12,39.02
"140",117.12,39.02
"141",115.55,28.4
"142",115.55,28.4
"143",115.55,28.4
"144",115.55,28.4
"145",115.55,28.4
"146",115.55,28.4
"147",115.55,28.4
"148",115.55,28.4
"149",115.55,28.4
"150",115.55,28.4
"151",110.2,20.02
"152",110.2,20.02
"153",110.2,20.02
"154",110.2,20.02
"155",110.2,20.02
"156",110.2,20.02
"157",110.2,20.02
"158",110.2,20.02
"159",110.2,20.02
"160",110.2,20.02
"161",112.12,31.02
"162",112.12,31.02
"163",112.12,31.02
"164",112.12,31.02
"165",112.12,31.02
"166",112.12,31.02
"167",112.12,31.02
"168",112.12,31.02
"169",112.12,31.02
"170",112.12,31.02
"171",112.23,30.33
"172",112.23,30.33
"173",112.23,30.33
"174",112.23,30.33
"175",112.23,30.33
"176",112.23,30.33
"177",112.23,30.33
"178",112.23,30.33
"179",112.23,30.33
"180",112.23,30.33
"181",113.4,34.46
"182",113.4,34.46
"183",113.4,34.46
"184",113.4,34.46
"185",113.4,34.46
"186",113.4,34.46
"187",113.4,34.46
"188",113.4,34.46
"189",113.4,34.46
"190",113.4,34.46
"191",118.46,32.03
"192",118.46,32.03
"193",118.46,32.03
"194",118.46,32.03
"195",118.46,32.03
"196",118.46,32.03
"197",118.46,32.03
"198",118.46,32.03
"199",118.46,32.03
"200",118.46,32.03
"201",117,36.4
"202",117,36.4
"203",117,36.4
"204",117,36.4
"205",117,36.4
"206",117,36.4
"207",117,36.4
"208",117,36.4
"209",117,36.4
"210",117,36.4
"211",114.87,30.45
"212",114.87,30.45
"213",114.87,30.45
"214",114.87,30.45
"215",114.87,30.45
"216",114.87,30.45
"217",114.87,30.45
"218",114.87,30.45
"219",114.87,30.45
"220",114.87,30.45
"221",114.87,30.45
"222",114.87,30.45
"223",114.87,30.45
"224",114.87,30.45
"225",114.87,30.45
"226",108.19,22.48
"227",108.19,22.48
"228",108.19,22.48
"229",108.19,22.48
"230",108.19,22.48
"231",108.19,22.48
"232",108.19,22.48
"233",108.19,22.48
"234",108.19,22.48
"235",108.19,22.48
"236",108.19,22.48
"237",108.19,22.48
"238",108.19,22.48
"239",108.19,22.48
"240",108.19,22.48
"241",117.17,31.52
"242",117.17,31.52
"243",117.17,31.52
