"","lng","lat"
"1",117.21,32.56
"2",117.21,32.56
"3",117.21,32.56
"4",117.21,32.56
"5",117.21,32.56
"6",117.48,30.67
"7",117.48,30.67
"8",117.48,30.67
"9",117.48,30.67
"10",117.48,30.67
"11",118.22,31.19
"12",118.22,31.19
"13",118.22,31.19
"14",118.22,31.19
"15",118.22,31.19
"16",117.36,26.13
"17",117.36,26.13
"18",117.36,26.13
"19",117.36,26.13
"20",117.36,26.13
"21",103.12,35.37
"22",103.12,35.37
"23",103.12,35.37
"24",103.12,35.37
"25",103.12,35.37
"26",113.45,23.02
"27",113.45,23.02
"28",113.45,23.02
"29",113.45,23.02
"30",113.45,23.02
"31",116.41,23.22
"32",116.41,23.22
"33",116.41,23.22
"34",116.41,23.22
"35",116.41,23.22
"36",106.36,23.54
"37",106.36,23.54
"38",106.36,23.54
"39",106.36,23.54
"40",106.36,23.54
"41",111.2,23.29
"42",111.2,23.29
"43",111.2,23.29
"44",111.2,23.29
"45",111.2,23.29
"46",110.09,22.38
"47",110.09,22.38
"48",110.09,22.38
"49",110.09,22.38
"50",110.09,22.38
"51",106.42,26.35
"52",106.42,26.35
"53",106.42,26.35
"54",106.42,26.35
"55",106.42,26.35
"56",107.52,26.27
"57",107.52,26.27
"58",107.52,26.27
"59",107.52,26.27
"60",107.52,26.27
"61",115.3,38.51
"62",115.3,38.51
"63",115.3,38.51
"64",115.3,38.51
"65",115.3,38.51
"66",116.52,38.18
"67",116.52,38.18
"68",116.52,38.18
"69",116.52,38.18
"70",116.52,38.18
"71",117.57,40.59
"72",117.57,40.59
"73",117.57,40.59
"74",117.57,40.59
"75",117.57,40.59
"76",115,32
"77",115,32
"78",115,32
"79",115,32
"80",115,32
"81",112.27,34.41
"82",112.27,34.41
"83",112.27,34.41
"84",112.27,34.41
"85",112.27,34.41
"86",113.17,33.44
"87",113.17,33.44
"88",113.17,33.44
"89",113.17,33.44
"90",113.17,33.44
"91",111.12,34.47
"92",111.12,34.47
"93",111.12,34.47
"94",111.12,34.47
"95",111.12,34.47
"96",113.52,35.18
"97",113.52,35.18
"98",113.52,35.18
"99",113.52,35.18
"100",113.52,35.18
"101",125.01,46.36
"102",125.01,46.36
"103",125.01,46.36
"104",125.01,46.36
"105",125.01,46.36
"106",129.36,44.35
"107",129.36,44.35
"108",129.36,44.35
"109",129.36,44.35
"110",129.36,44.35
"111",114.52,30.23
"112",114.52,30.23
"113",114.52,30.23
"114",114.52,30.23
"115",114.52,30.23
"116",112.2,32.08
"117",112.2,32.08
"118",112.2,32.08
"119",112.2,32.08
"120",112.2,32.08
"121",113.02,25.46
"122",113.02,25.46
"123",113.02,25.46
"124",113.02,25.46
"125",113.02,25.46
"126",113.09,27.51
"127",113.09,27.51
"128",113.09,27.51
"129",113.09,27.51
"130",113.09,27.51
"131",124.49,45.11
"132",124.49,45.11
"133",124.49,45.11
"134",124.49,45.11
"135",124.49,45.11
"136",125.19,43.54
"137",125.19,43.54
"138",125.19,43.54
"139",125.19,43.54
"140",125.19,43.54
"141",119.1,34.36
"142",119.1,34.36
"143",119.1,34.36
"144",119.1,34.36
"145",119.1,34.36
"146",120.51,32.01
"147",120.51,32.01
"148",120.51,32.01
"149",120.51,32.01
"150",120.51,32.01
"151",120.18,31.34
"152",120.18,31.34
"153",120.18,31.34
"154",120.18,31.34
"155",120.18,31.34
"156",118.18,33.58
"157",118.18,33.58
"158",118.18,33.58
"159",118.18,33.58
"160",118.18,33.58
"161",120.15,33.35
"162",120.15,33.35
"163",120.15,33.35
"164",120.15,33.35
"165",120.15,33.35
"166",119.26,32.23
"167",119.26,32.23
"168",119.26,32.23
"169",119.26,32.23
"170",119.26,32.23
"171",114.58,27.07
"172",114.58,27.07
"173",114.58,27.07
"174",114.58,27.07
"175",114.58,27.07
"176",117.13,29.17
"177",117.13,29.17
"178",117.13,29.17
"179",117.13,29.17
"180",117.13,29.17
"181",113.5,27.37
"182",113.5,27.37
"183",113.5,27.37
"184",113.5,27.37
"185",113.5,27.37
"186",114.56,27.48
"187",114.56,27.48
"188",114.56,27.48
"189",114.56,27.48
"190",114.56,27.48
"191",114.23,27.47
"192",114.23,27.47
"193",114.23,27.47
"194",114.23,27.47
"195",114.23,27.47
"196",123.46,41.18
"197",123.46,41.18
"198",123.46,41.18
"199",123.46,41.18
"200",123.46,41.18
"201",118.58,42.17
"202",118.58,42.17
"203",118.58,42.17
"204",118.58,42.17
"205",118.58,42.17
"206",119.77,49.22
"207",119.77,49.22
"208",119.77,49.22
