"","lng","lat"
"1",104.62,35.58
"2",104.62,35.58
"3",104.62,35.58
"4",104.62,35.58
"5",104.62,35.58
"6",104.92,33.4
"7",104.92,33.4
"8",104.92,33.4
"9",104.92,33.4
"10",104.92,33.4
"11",107.63,35.73
"12",107.63,35.73
"13",107.63,35.73
"14",107.63,35.73
"15",107.63,35.73
"16",110.31,19.68
"17",110.31,19.68
"18",110.31,19.68
"19",110.31,19.68
"20",110.31,19.68
"21",108.64,19.09
"22",108.64,19.09
"23",108.64,19.09
"24",108.64,19.09
"25",108.64,19.09
"26",124.12,50.42
"27",124.12,50.42
"28",124.12,50.42
"29",124.12,50.42
"30",124.12,50.42
"31",128.56,47.42
"32",128.56,47.42
"33",128.56,47.42
"34",128.56,47.42
"35",128.56,47.42
"36",110.29,29.08
"37",110.29,29.08
"38",110.29,29.08
"39",110.29,29.08
"40",110.29,29.08
"41",122.5,45.38
"42",122.5,45.38
"43",122.5,45.38
"44",122.5,45.38
"45",122.5,45.38
"46",124.49,45.11
"47",124.49,45.11
"48",124.49,45.11
"49",124.49,45.11
"50",124.49,45.11
"51",115.55,28.4
"52",115.55,28.4
"53",115.55,28.4
"54",115.55,28.4
"55",115.55,28.4
"56",123.12,41.16
"57",123.12,41.16
"58",123.12,41.16
"59",123.12,41.16
"60",123.12,41.16
"61",122.05,46.08
"62",122.05,46.08
"63",122.05,46.08
"64",122.05,46.08
"65",122.05,46.08
"66",111.31,36.05
"67",111.31,36.05
"68",111.31,36.05
"69",111.31,36.05
"70",111.31,36.05
"71",108.07,34.28
"72",108.07,34.28
"73",108.07,34.28
"74",108.07,34.28
"75",108.07,34.28
"76",102.22,31.9
"77",102.22,31.9
"78",102.22,31.9
"79",102.22,31.9
"80",102.22,31.9
"81",103.44,29.36
"82",103.44,29.36
"83",103.44,29.36
"84",103.44,29.36
"85",103.44,29.36
"86",104.38,30.09
"87",104.38,30.09
"88",104.38,30.09
"89",104.38,30.09
"90",104.38,30.09
"91",86,44.18
"92",86,44.18
"93",86,44.18
"94",86,44.18
"95",86,44.18
"96",87.36,43.45
"97",87.36,43.45
"98",87.36,43.45
"99",87.36,43.45
"100",87.36,43.45
"101",118.75,30.95
"102",118.75,30.95
"103",118.75,30.95
"104",118.75,30.95
"105",118.75,30.95
"106",118.75,30.95
"107",118.75,30.95
"108",118.75,30.95
"109",118.75,30.95
"110",118.75,30.95
"111",114.41,23.43
"112",114.41,23.43
"113",114.41,23.43
"114",114.41,23.43
"115",114.41,23.43
"116",114.41,23.43
"117",114.41,23.43
